Date,Open,High,Low,Settle,Volume,Prev. Day Open Interest
2020-02-14,7401.0,7424.5,7339.5,7359.0,100035.0,730384.0
2020-02-13,7476.5,7480.0,7356.0,7390.0,134641.0,724215.0
2020-02-12,7428.0,7492.0,7428.0,7469.0,77091.0,720137.0
2020-02-11,7417.0,7465.0,7411.5,7444.5,77938.0,724265.0
2020-02-10,7379.5,7402.5,7361.0,7382.5,73299.0,716295.0
2020-02-07,7440.0,7448.0,7375.0,7401.5,76393.0,710425.0
2020-02-06,7437.0,7474.0,7419.0,7445.0,79116.0,705764.0
2020-02-05,7345.0,7447.5,7333.0,7419.5,107320.0,705942.0
2020-02-04,7260.5,7378.5,7260.5,7375.0,101429.0,706511.0
2020-02-03,7216.5,7300.0,7211.5,7275.0,121137.0,704491.0
2020-01-31,7370.0,7378.0,7164.0,7217.5,133756.0,704965.0
2020-01-30,7403.5,7404.0,7291.0,7316.0,129246.0,700289.0
2020-01-29,7415.0,7450.0,7396.0,7425.5,68819.0,703607.0
2020-01-28,7339.5,7426.5,7339.5,7417.5,102530.0,712036.0
2020-01-27,7441.5,7452.5,7326.5,7346.0,127544.0,708723.0
2020-01-24,7501.0,7579.0,7474.0,7526.5,103531.0,704706.0
2020-01-23,7499.5,7509.5,7437.5,7439.5,90066.0,702907.0
2020-01-22,7536.5,7575.0,7496.0,7500.5,87091.0,708631.0
2020-01-21,7594.0,7594.0,7484.5,7544.5,95097.0,710010.0
2020-01-20,7625.5,7629.5,7575.5,7586.0,55069.0,709792.0
2020-01-17,7570.0,7627.5,7557.0,7612.5,91411.0,702915.0
2020-01-16,7573.5,7592.5,7531.0,7542.0,81555.0,701884.0
2020-01-15,7558.5,7580.5,7543.0,7575.0,69453.0,701503.0
2020-01-14,7577.0,7586.5,7522.0,7562.0,91459.0,701780.0
2020-01-13,7523.0,7572.0,7516.0,7545.5,74504.0,699075.0
2020-01-10,7565.0,7570.0,7499.0,7529.5,71793.0,694813.0
2020-01-09,7531.0,7565.0,7518.0,7531.5,71066.0,697673.0
2020-01-08,7447.0,7545.5,7426.5,7505.5,89728.0,702403.0
2020-01-07,7530.0,7558.0,7498.0,7508.5,73673.0,702203.0
2020-01-06,7515.0,7536.5,7463.0,7505.0,80498.0,710626.0
2020-01-03,7573.5,7574.5,7487.0,7549.5,80618.0,710924.0
2020-01-02,7513.0,7571.0,7491.5,7545.5,91329.0,714672.0
2019-12-31,7513.5,7520.0,7473.0,7499.0,35560.0,715112.0
2019-12-30,7580.0,7587.0,7512.0,7536.0,63261.0,714515.0
2019-12-27,7599.0,7625.5,7567.5,7586.5,59354.0,715552.0
2019-12-26,,,,7578.0,,715208.0
2019-12-24,7567.0,7582.5,7554.0,7578.0,17852.0,716298.0
2019-12-23,7522.0,7573.0,7500.0,7564.0,59822.0,715314.0
2019-12-20,7531.0,7553.5,7505.0,7520.0,112102.0,721983.0
2019-12-19,7556.0,7583.0,7525.5,7575.5,110287.0,122224.0
2019-12-18,7513.5,7558.5,7498.5,7555.0,172871.0,231056.0
2019-12-17,7511.0,7544.5,7497.0,7524.5,322192.0,448058.0
2019-12-16,7387.5,7555.0,7373.5,7547.0,303431.0,582379.0
2019-12-13,7265.0,7431.0,7241.5,7350.0,232449.0,633502.0
2019-12-12,7227.0,7309.5,7218.5,7288.0,172904.0,693551.0
2019-12-11,7207.5,7253.0,7194.0,7215.5,94241.0,709428.0
2019-12-10,7237.0,7243.5,7136.5,7216.5,106664.0,716636.0
2019-12-09,7213.5,7256.5,7210.0,7229.5,69809.0,726604.0
2019-12-06,7159.0,7246.0,7148.5,7240.5,87668.0,729877.0
2019-12-05,7194.0,7202.5,7129.5,7142.0,98197.0,733851.0
2019-12-04,7172.0,7202.0,7132.5,7179.5,114227.0,735493.0
2019-12-03,7298.5,7309.5,7134.5,7167.0,155000.0,741010.0
2019-12-02,7373.0,7403.5,7276.0,7285.5,105389.0,744455.0
2019-11-29,7420.0,7424.5,7339.0,7365.0,78199.0,746950.0
2019-11-28,7414.5,7421.5,7387.5,7415.0,39045.0,746921.0
2019-11-27,7409.5,7442.0,7404.0,7420.0,74558.0,743152.0
2019-11-26,7397.5,7425.0,7379.0,7404.5,81269.0,744253.0
2019-11-25,7344.0,7398.0,7339.5,7393.0,71219.0,737001.0
2019-11-22,7249.0,7340.5,7243.0,7322.0,98285.0,739928.0
2019-11-21,7223.5,7248.5,7191.0,7230.0,87353.0,749140.0
2019-11-20,7315.0,7315.5,7210.0,7258.0,131615.0,746996.0
2019-11-19,7299.0,7399.0,7289.0,7309.5,103663.0,749466.0
2019-11-18,7296.0,7329.0,7285.5,7296.0,67325.0,743899.0
2019-11-15,7324.0,7335.5,7235.5,7291.0,94403.0,744212.0
2019-11-14,7328.0,7349.0,7277.0,7296.0,66112.0,743777.0
2019-11-13,7326.0,7344.0,7280.0,7334.0,80753.0,745251.0
2019-11-12,7316.5,7371.5,7303.5,7356.5,70523.0,744592.0
2019-11-11,7349.0,7353.0,7237.0,7303.5,94440.0,752160.0
2019-11-08,7382.0,7382.0,7329.0,7341.5,68081.0,754054.0
2019-11-07,7373.0,7415.0,7367.0,7379.0,88513.0,750557.0
2019-11-06,7345.5,7380.5,7338.5,7363.5,64865.0,749436.0
2019-11-05,7353.0,7385.0,7343.0,7366.0,70392.0,752363.0
2019-11-04,7300.5,7370.5,7290.5,7342.5,83237.0,748117.0
2019-11-01,7248.0,7291.0,7238.5,7266.0,85154.0,751829.0
2019-10-31,7318.5,7318.5,7217.0,7246.0,112037.0,751182.0
2019-10-30,7273.5,7319.0,7252.5,7309.5,69581.0,750723.0
2019-10-29,7324.0,7324.0,7240.5,7276.5,81638.0,750057.0
2019-10-28,7307.5,7324.5,7268.0,7314.5,65643.0,748913.0
2019-10-25,7292.0,7314.5,7255.5,7296.5,78015.0,747969.0
2019-10-24,7244.0,7318.0,7226.0,7304.0,88745.0,749589.0
2019-10-23,7180.0,7242.5,7162.5,7239.0,89979.0,745188.0
2019-10-22,7150.5,7208.0,7122.5,7189.5,85203.0,741378.0
2019-10-21,7131.5,7175.0,7119.0,7144.5,75320.0,741652.0
2019-10-18,7163.5,7174.5,7108.5,7138.0,92922.0,742945.0
2019-10-17,7143.0,7215.5,7134.5,7174.5,120457.0,745614.0
2019-10-16,7181.5,7194.0,7123.0,7148.0,111703.0,749825.0
2019-10-15,7211.5,7219.0,7150.5,7197.5,114722.0,750860.0
2019-10-14,7217.0,7233.5,7168.0,7185.0,78456.0,759201.0
2019-10-11,7137.0,7229.0,7117.5,7218.5,140966.0,762333.0
2019-10-10,7115.0,7188.5,7086.0,7173.0,106260.0,762340.0
2019-10-09,7105.5,7166.0,7105.5,7135.0,77860.0,762080.0
2019-10-08,7158.5,7195.0,7104.0,7128.0,97632.0,757869.0
2019-10-07,7129.0,7184.5,7100.0,7165.0,77880.0,759891.0
2019-10-04,7085.0,7140.0,7045.0,7116.5,104208.0,765196.0
2019-10-03,7074.0,7088.5,6970.5,7045.5,166213.0,777319.0
2019-10-02,7288.5,7297.0,7052.5,7088.5,163097.0,781156.0
2019-10-01,7391.0,7398.5,7273.0,7324.0,105912.0,779762.0
2019-09-30,7373.5,7405.0,7366.0,7383.5,100177.0,777480.0
2019-09-27,7337.0,7406.0,7321.0,7388.5,94808.0,770298.0
2019-09-26,7272.0,7352.0,7237.5,7319.5,115799.0,763313.0
2019-09-25,7238.0,7277.0,7174.5,7247.5,93829.0,759728.0
2019-09-24,7325.5,7327.0,7208.0,7252.5,86513.0,757926.0
2019-09-23,7315.5,7326.0,7245.5,7293.0,76853.0,757355.0
2019-09-20,7300.0,7341.0,7275.0,7305.5,111932.0,755702.0
2019-09-19,7307.0,7373.5,7287.5,7364.5,102176.0,116853.0
2019-09-18,7315.5,7351.5,7299.0,7319.5,158051.0,264380.0
2019-09-17,7338.0,7351.5,7292.5,7319.5,220392.0,532501.0
2019-09-16,7307.0,7368.5,7306.5,7348.5,156307.0,686872.0
2019-09-13,7370.5,7382.5,7318.0,7375.5,199046.0,769459.0
2019-09-12,7382.5,7385.0,7304.5,7344.0,125740.0,791871.0
2019-09-11,7283.0,7355.0,7277.0,7340.0,135156.0,796672.0
2019-09-10,7246.0,7287.5,7202.0,7270.5,88037.0,798398.0
2019-09-09,7301.5,7329.5,7208.0,7232.5,84788.0,804763.0
2019-09-06,7264.0,7300.0,7246.5,7283.5,67623.0,807255.0
2019-09-05,7297.5,7354.0,7251.5,7269.5,101522.0,809931.0
2019-09-04,7264.5,7326.5,7256.0,7302.5,86937.0,807205.0
2019-09-03,7270.5,7310.5,7231.0,7253.0,120911.0,807254.0
2019-09-02,7201.0,7310.0,7197.5,7281.5,75225.0,798749.0
2019-08-30,7188.0,7234.5,7174.0,7180.5,100010.0,797627.0
2019-08-29,7099.0,7194.5,7080.0,7177.0,76397.0,796881.0
2019-08-28,7072.0,7126.0,7041.0,7119.5,89897.0,793532.0
2019-08-27,7107.0,7108.0,7036.5,7077.0,107806.0,798031.0
2019-08-26,,,,7104.0,,798322.0
2019-08-23,7116.0,7182.0,7018.5,7104.0,109101.0,797858.0
2019-08-22,7191.0,7199.0,7096.0,7107.5,104437.0,804104.0
2019-08-21,7085.0,7205.0,7078.0,7187.5,71931.0,799809.0
2019-08-20,7162.0,7221.0,7092.5,7110.0,96303.0,796731.0
2019-08-19,7140.0,7205.0,7121.5,7184.5,86990.0,798576.0
2019-08-16,7067.5,7120.0,7062.0,7106.5,98028.0,795168.0
2019-08-15,7073.5,7135.0,7007.5,7047.5,157369.0,791961.0
2019-08-14,7251.5,7251.5,7072.0,7093.5,131940.0,787393.0
2019-08-13,7183.0,7246.0,7129.0,7220.0,112720.0,788596.0
2019-08-12,7246.0,7268.5,7164.0,7200.0,82707.0,789273.0
2019-08-09,7242.0,7268.5,7199.0,7204.0,96834.0,791051.0
2019-08-08,7175.0,7261.0,7143.5,7230.5,118191.0,793886.0
2019-08-07,7111.0,7185.5,7082.0,7123.5,123514.0,794493.0
2019-08-06,7007.0,7171.0,6999.0,7104.0,159936.0,800461.0
2019-08-05,7297.5,7311.0,7093.5,7152.5,182470.0,805663.0
2019-08-02,7432.5,7442.0,7311.5,7336.0,171506.0,813711.0
2019-08-01,7500.0,7543.5,7418.5,7512.5,115455.0,812621.0
2019-07-31,7590.0,7597.5,7457.5,7535.5,116436.0,813819.0
2019-07-30,7626.0,7666.0,7563.5,7590.0,104677.0,805972.0
2019-07-29,7495.0,7647.0,7483.5,7633.5,132193.0,789924.0
2019-07-26,7415.0,7499.0,7411.0,7486.0,66688.0,785088.0
2019-07-25,7452.5,7478.5,7396.0,7435.5,114247.0,786095.0
2019-07-24,7502.5,7503.5,7410.0,7443.5,85678.0,790732.0
2019-07-23,7457.5,7533.5,7451.0,7504.5,86416.0,786136.0
2019-07-22,7452.0,7484.5,7423.5,7445.5,57363.0,785775.0
2019-07-19,7428.5,7481.0,7407.5,7441.0,78452.0,785227.0
2019-07-18,7446.0,7458.0,7415.5,7429.0,73673.0,788724.0
2019-07-17,7490.0,7512.5,7453.0,7466.5,62776.0,788428.0
2019-07-16,7473.0,7525.5,7462.0,7511.0,65489.0,783736.0
2019-07-15,7428.0,7484.0,7420.0,7478.5,65557.0,779653.0
2019-07-12,7470.0,7480.5,7428.5,7437.5,52001.0,780282.0
2019-07-11,7487.0,7497.0,7437.0,7450.0,62930.0,775352.0
2019-07-10,7484.0,7496.5,7451.5,7470.0,75268.0,768121.0
2019-07-09,7489.0,7491.0,7453.5,7474.5,65149.0,767568.0
2019-07-08,7493.5,7510.0,7469.5,7490.5,50072.0,765498.0
2019-07-05,7549.0,7549.0,7479.0,7490.5,67273.0,763681.0
2019-07-04,7555.0,7561.5,7535.0,7540.5,37235.0,759314.0
2019-07-03,7502.5,7560.0,7496.0,7548.0,68361.0,752632.0
2019-07-02,7442.5,7502.5,7435.5,7498.0,85026.0,748118.0
2019-07-01,7425.0,7467.5,7400.5,7437.5,91474.0,733179.0
2019-06-28,7352.5,7375.5,7331.0,7369.0,75716.0,731911.0
2019-06-27,7342.0,7377.0,7310.5,7339.5,67578.0,730555.0
2019-06-26,7329.5,7367.0,7326.0,7350.0,50722.0,733112.0
2019-06-25,7341.0,7360.5,7301.0,7356.0,62210.0,733021.0
2019-06-24,7313.5,7366.5,7306.5,7341.0,63186.0,732967.0
2019-06-21,7366.0,7388.5,7307.5,7318.0,115144.0,738976.0
2019-06-20,7435.0,7462.5,7414.5,7434.5,86742.0,121389.0
2019-06-19,7457.0,7460.0,7390.0,7402.0,183142.0,235613.0
2019-06-18,7374.5,7470.5,7345.0,7457.0,203115.0,463894.0
2019-06-17,7374.0,7376.0,7325.5,7364.5,246160.0,675608.0
2019-06-14,7368.0,7385.5,7316.5,7348.0,97584.0,721800.0
2019-06-13,7367.5,7401.0,7340.5,7368.0,76366.0,728443.0
2019-06-12,7387.5,7392.0,7327.0,7365.5,73055.0,731491.0
2019-06-11,7366.0,7420.0,7358.0,7397.0,89664.0,732112.0
2019-06-10,7354.0,7382.0,7346.0,7376.0,64889.0,728148.0
2019-06-07,7268.5,7346.0,7261.0,7324.0,89927.0,721391.0
2019-06-06,7223.0,7283.5,7211.0,7257.0,82152.0,721477.0
2019-06-05,7227.5,7251.0,7191.5,7209.5,77580.0,720003.0
2019-06-04,7160.0,7218.5,7128.0,7212.5,94181.0,720165.0
2019-06-03,7108.0,7184.0,7069.0,7175.0,97274.0,719042.0
2019-05-31,7181.0,7190.5,7121.0,7151.0,114992.0,716324.0
2019-05-30,7183.0,7229.0,7170.5,7213.0,76171.0,712815.0
2019-05-29,7236.5,7236.5,7136.5,7165.0,103587.0,711098.0
2019-05-28,7296.0,7303.0,7225.5,7262.5,97627.0,711115.0
2019-05-27,,,,7263.5,,711329.0
2019-05-24,7210.0,7292.0,7209.5,7263.5,72110.0,705827.0
2019-05-23,7316.0,7316.0,7198.0,7218.0,98480.0,705903.0
2019-05-22,7343.0,7360.5,7299.0,7329.0,78211.0,695381.0
2019-05-21,7298.0,7356.0,7294.0,7312.5,71062.0,691383.0
2019-05-20,7347.5,7357.0,7252.5,7288.0,76731.0,688943.0
2019-05-17,7338.0,7341.0,7292.5,7335.5,90931.0,691986.0
2019-05-16,7264.0,7349.0,7234.0,7337.0,99171.0,695927.0
2019-05-15,7212.0,7277.0,7185.0,7259.0,109310.0,693421.0
2019-05-14,7100.0,7222.5,7095.0,7195.5,93938.0,698678.0
2019-05-13,7187.0,7191.5,7107.5,7130.0,89719.0,699535.0
2019-05-10,7206.0,7243.5,7148.0,7174.5,82122.0,699183.0
2019-05-09,7218.5,7228.5,7151.5,7153.5,105559.0,701836.0
2019-05-08,7170.5,7236.5,7170.5,7222.0,114229.0,710102.0
2019-05-07,7267.5,7326.5,7167.0,7206.0,134995.0,710078.0
2019-05-06,,,,7329.0,,710501.0
2019-05-03,7296.5,7371.5,7292.5,7329.0,73581.0,709575.0
2019-05-02,7279.5,7348.0,7279.0,7301.5,88735.0,709968.0
2019-05-01,7399.5,7411.0,7294.5,7332.0,50105.0,711608.0
2019-04-30,7405.0,7408.0,7344.0,7371.5,80329.0,710626.0
2019-04-29,7394.5,7412.5,7356.5,7393.0,53976.0,706857.0
2019-04-26,7389.0,7400.0,7351.0,7377.5,61533.0,701460.0
2019-04-25,7420.0,7435.5,7358.0,7383.5,80706.0,698160.0
2019-04-24,7468.5,7468.5,7401.5,7414.0,76685.0,699898.0
2019-04-23,7437.5,7474.0,7411.0,7466.5,77356.0,699649.0
2019-04-22,,,,7407.5,,699671.0
2019-04-18,7413.0,7437.0,7381.0,7407.5,73563.0,701404.0
2019-04-17,7400.0,7421.0,7388.0,7412.0,68876.0,698671.0
2019-04-16,7387.5,7429.5,7380.0,7414.5,77111.0,698442.0
2019-04-15,7392.5,7392.5,7362.5,7379.0,55038.0,697647.0
2019-04-12,7377.0,7398.5,7357.5,7370.0,66824.0,698523.0
2019-04-11,7358.5,7386.0,7325.5,7362.0,79957.0,696042.0
2019-04-10,7359.5,7378.0,7344.0,7357.5,72722.0,689601.0
2019-04-09,7399.0,7414.5,7348.0,7368.5,89118.0,687625.0
2019-04-08,7404.5,7404.5,7355.5,7375.0,82981.0,685870.0
2019-04-05,7346.0,7400.0,7337.0,7395.5,76069.0,684600.0
2019-04-04,7333.0,7355.0,7304.5,7341.5,76730.0,683328.0
2019-04-03,7302.0,7354.5,7295.5,7341.0,80877.0,683647.0
2019-04-02,7255.5,7331.0,7255.5,7322.0,88595.0,675019.0
2019-04-01,7235.0,7279.0,7221.5,7248.0,82954.0,678959.0
2019-03-29,7191.5,7220.0,7160.5,7211.5,96431.0,667465.0
2019-03-28,7117.0,7193.0,7112.5,7162.5,72210.0,662184.0
2019-03-27,7130.5,7151.0,7081.5,7107.5,80609.0,656778.0
2019-03-26,7122.5,7144.5,7092.0,7127.5,71164.0,654743.0
2019-03-25,7081.5,7131.0,7068.0,7107.5,88857.0,659652.0
2019-03-22,7282.5,7282.5,7108.5,7130.0,109808.0,658871.0
2019-03-21,7239.0,7294.5,7216.5,7285.0,100692.0,651516.0
2019-03-20,7205.0,7259.5,7190.5,7217.0,88928.0,648407.0
2019-03-19,7208.5,7267.5,7202.5,7246.0,78678.0,649814.0
2019-03-18,7149.5,7221.5,7142.0,7209.5,67507.0,647506.0
2019-03-15,7102.5,7161.5,7102.5,7148.5,94160.0,641324.0
2019-03-14,7140.5,7216.5,7133.0,7191.5,93483.0,125708.0
2019-03-13,7152.5,7181.5,7121.5,7146.5,175476.0,259997.0
2019-03-12,7140.0,7165.5,7080.0,7159.0,215502.0,456992.0
2019-03-11,7125.5,7181.0,7108.5,7127.5,171900.0,584001.0
2019-03-08,7134.0,7141.0,7074.5,7112.0,142004.0,634432.0
2019-03-07,7158.0,7191.5,7124.0,7143.0,119451.0,654634.0
2019-03-06,7153.5,7197.5,7149.5,7183.0,93879.0,649188.0
2019-03-05,7118.0,7178.0,7101.5,7173.5,88541.0,647096.0
2019-03-04,7123.0,7153.5,7081.0,7119.0,101018.0,651446.0
2019-03-01,7078.0,7117.0,7077.0,7087.0,103252.0,653541.0
2019-02-28,7076.0,7086.5,7027.0,7075.5,124429.0,657831.0
2019-02-27,7107.5,7127.5,7054.0,7080.5,111265.0,656082.0
2019-02-26,7137.5,7143.5,7063.0,7134.5,112257.0,650293.0
2019-02-25,7169.0,7186.5,7127.5,7158.0,66347.0,652032.0
2019-02-22,7145.0,7195.5,7136.5,7160.0,71977.0,654481.0
2019-02-21,7190.0,7213.5,7114.5,7134.5,106956.0,655377.0
2019-02-20,7136.5,7199.0,7121.5,7182.5,100452.0,656704.0
2019-02-19,7180.0,7189.0,7116.5,7131.0,112109.0,656499.0
2019-02-18,7201.5,7203.5,7163.0,7169.5,65801.0,658548.0
2019-02-15,7158.5,7217.5,7134.5,7194.5,103461.0,663171.0
2019-02-14,7125.5,7188.5,7122.0,7161.5,102422.0,658113.0
2019-02-13,7096.5,7142.0,7081.0,7127.5,93945.0,659154.0
2019-02-12,7066.0,7105.5,7057.0,7074.5,71506.0,667292.0
2019-02-11,7037.5,7086.5,7022.5,7070.5,87175.0,664759.0
2019-02-08,7045.0,7053.0,7000.5,7012.5,81053.0,660338.0
2019-02-07,7095.5,7124.5,7026.0,7039.0,107080.0,656929.0
2019-02-06,7109.5,7121.0,7081.0,7108.0,90504.0,656185.0
2019-02-05,6993.5,7124.0,6989.0,7110.0,114592.0,655712.0
2019-02-04,6965.0,7003.5,6939.0,6966.5,82901.0,650985.0
2019-02-01,6926.5,6971.0,6902.0,6961.0,94684.0,654236.0
2019-01-31,6878.5,6933.0,6869.0,6902.5,120516.0,653174.0
2019-01-30,6809.0,6907.0,6789.5,6872.5,103741.0,652680.0
2019-01-29,6686.0,6812.0,6686.0,6770.0,104545.0,648297.0
2019-01-28,6730.0,6752.5,6671.0,6689.5,83476.0,647444.0
2019-01-25,6773.5,6799.0,6731.0,6748.5,95535.0,638336.0
2019-01-24,6784.0,6795.0,6740.5,6767.0,91690.0,638625.0
2019-01-23,6808.5,6836.0,6749.0,6783.0,96016.0,639211.0
2019-01-22,6906.5,6914.0,6787.0,6837.5,80673.0,639482.0
2019-01-21,6939.0,6939.0,6895.0,6901.5,42597.0,640469.0
2019-01-18,6793.5,6941.5,6793.5,6914.5,107786.0,638017.0
2019-01-17,6795.0,6799.5,6736.0,6772.0,75814.0,637330.0
2019-01-16,6817.5,6851.5,6782.0,6794.5,79419.0,639351.0
2019-01-15,6817.5,6880.0,6786.0,6838.0,82044.0,637195.0
2019-01-14,6837.0,6847.0,6778.5,6785.5,72529.0,637119.0
2019-01-11,6891.5,6941.5,6838.0,6851.0,82964.0,634580.0
2019-01-10,6830.0,6909.0,6798.5,6866.0,83829.0,633966.0
2019-01-09,6840.0,6885.0,6829.0,6856.5,86206.0,633207.0
2019-01-08,6768.0,6840.0,6739.5,6819.5,90212.0,636643.0
2019-01-07,6791.0,6811.5,6713.5,6743.5,86122.0,648333.0
2019-01-04,6625.0,6801.5,6618.0,6774.5,110717.0,648796.0
2019-01-03,6637.5,6692.5,6616.5,6641.0,96220.0,659443.0
2019-01-02,6695.0,6701.5,6537.0,6667.0,103397.0,658242.0
2018-12-31,6698.0,6698.0,6655.0,6659.0,28308.0,661246.0
2018-12-28,6593.0,6695.0,6564.5,6666.5,123106.0,658292.0
2018-12-27,6633.0,6692.5,6475.0,6529.5,134692.0,659948.0
2018-12-26,,,,6611.5,,662670.0
2018-12-24,6579.0,6632.5,6570.0,6611.5,22489.0,662233.0
2018-12-21,6635.5,6684.5,6560.5,6639.0,188391.0,643295.0
2018-12-20,6696.5,6766.0,6632.5,6718.0,170155.0,126353.0
2018-12-19,6695.0,6794.5,6663.5,6783.5,190090.0,216365.0
2018-12-18,6749.0,6765.0,6684.5,6716.5,244747.0,411388.0
2018-12-17,6820.5,6856.0,6693.5,6787.0,213097.0,537873.0
2018-12-14,6841.5,6869.5,6789.5,6834.0,129264.0,588992.0
2018-12-13,6859.0,6912.5,6847.0,6878.0,134540.0,628442.0
2018-12-12,6845.0,6904.5,6827.5,6890.0,124165.0,632378.0
2018-12-11,6759.0,6860.5,6743.5,6835.0,126095.0,638837.0
2018-12-10,6746.5,6819.0,6713.5,6733.0,148802.0,645412.0
2018-12-07,6787.0,6870.5,6734.5,6793.5,145637.0,638985.0
2018-12-06,6896.5,6896.5,6671.0,6677.5,207930.0,639546.0
2018-12-05,6949.0,6979.5,6910.0,6935.0,77062.0,645833.0
2018-12-04,7085.0,7100.0,6926.5,7032.0,115553.0,640201.0
2018-12-03,7068.5,7148.5,7046.0,7078.5,135685.0,641416.0
2018-11-30,7051.5,7051.5,6960.5,6969.0,139926.0,622815.0
2018-11-29,7070.0,7082.5,7019.0,7058.0,118297.0,623075.0
2018-11-28,7040.0,7077.5,6988.5,7008.5,79800.0,619031.0
2018-11-27,7016.5,7087.0,6984.5,7023.5,83983.0,619627.0
2018-11-26,6953.0,7052.5,6953.0,7045.0,95498.0,609563.0
2018-11-23,6975.0,6990.0,6913.5,6954.0,61845.0,611388.0
2018-11-22,7050.0,7059.0,6946.0,6967.0,66234.0,611045.0
2018-11-21,6925.0,7061.0,6917.5,7048.5,98213.0,603805.0
2018-11-20,6982.5,7003.5,6897.0,6946.5,123882.0,592864.0
2018-11-19,7015.5,7066.0,6964.5,6998.0,92959.0,592864.0
2018-11-16,7081.5,7088.5,6962.5,7026.0,128184.0,592118.0
2018-11-15,7004.0,7094.0,6973.5,7023.0,157615.0,584932.0
2018-11-14,7028.0,7094.5,6958.0,7013.0,124239.0,576563.0
2018-11-13,7019.0,7083.0,6995.0,7036.0,99585.0,572048.0
2018-11-12,7100.0,7155.5,7024.0,7041.0,84471.0,566129.0
2018-11-09,7101.5,7115.5,7050.0,7088.0,85261.0,567656.0
2018-11-08,7129.0,7152.5,7094.0,7114.0,83678.0,565507.0
2018-11-07,7025.5,7130.5,7023.5,7079.0,91227.0,565835.0
2018-11-06,7091.0,7099.5,7001.5,7018.5,95867.0,571295.0
2018-11-05,7068.0,7116.0,7052.0,7086.5,79436.0,576145.0
2018-11-02,7095.5,7170.5,7046.5,7070.0,105634.0,581168.0
2018-11-01,7089.0,7139.5,7050.5,7071.0,130695.0,579767.0
